0.01074219,-0.01831055,1.02587891
0.01037598,-0.01818848,1.02453613
0.01098633,-0.01831055,1.02502441
0.01110840,-0.01831055,1.02539062
0.01110840,-0.01831055,1.02490234
0.01074219,-0.01843262,1.02539062
0.01086426,-0.01855469,1.02587891
0.01086426,-0.01843262,1.02526855
0.01086426,-0.01818848,1.02526855
0.01110840,-0.01843262,1.02600098
0.01062012,-0.01843262,1.02587891
0.01049805,-0.01892090,1.02539062
0.01123047,-0.01867676,1.02575684
0.01049805,-0.01867676,1.02624512
0.01098633,-0.01855469,1.02612305
0.01098633,-0.01831055,1.02624512
0.01074219,-0.01818848,1.02587891
0.01062012,-0.01843262,1.02587891
0.01074219,-0.01794434,1.02624512
0.01074219,-0.01818848,1.02600098
0.01074219,-0.01794434,1.02624512
0.01110840,-0.01818848,1.02636719
0.01098633,-0.01794434,1.02612305
0.01062012,-0.01831055,1.02575684
0.01086426,-0.01855469,1.02624512
0.01159668,-0.01818848,1.02624512
0.01037598,-0.01818848,1.02685547
0.01123047,-0.01855469,1.02600098
0.01159668,-0.01831055,1.02587891
0.01110840,-0.01831055,1.02612305
0.01074219,-0.01757813,1.02587891
0.01135254,-0.01794434,1.02587891
0.01086426,-0.01818848,1.02612305
0.01123047,-0.01831055,1.02612305
0.01110840,-0.01806641,1.02563477
0.01110840,-0.01843262,1.02661133
0.01074219,-0.01782227,1.02551270
0.01098633,-0.01770020,1.02526855
0.01086426,-0.01831055,1.02575684
0.01135254,-0.01855469,1.02539062
0.01098633,-0.01855469,1.02478027
0.01074219,-0.01818848,1.02551270
0.01086426,-0.01794434,1.02563477
0.01123047,-0.01831055,1.02478027
0.01098633,-0.01831055,1.02563477
0.01074219,-0.01794434,1.02526855
0.01110840,-0.01831055,1.02539062
0.01110840,-0.01794434,1.02587891
0.01110840,-0.01818848,1.02587891
0.01086426,-0.01806641,1.02575684
0.01123047,-0.01831055,1.02587891
0.01098633,-0.01794434,1.02648926
0.01135254,-0.01831055,1.02563477
0.01135254,-0.01831055,1.02612305
